Question	Question Category	Continent	Urban / Rural	Education	D_INTERVIEW
Q107	Economic Values	Oceania	Urban	Primary or No Education	554070083
Q107	Economic Values	Oceania	Urban	Tertiary	36071015
Q107	Economic Values	Oceania	Urban	Tertiary	36070783
Q107	Economic Values	Oceania	Urban	Tertiary	554070626
Q107	Economic Values	Oceania	Urban	Tertiary	554070170
Q107	Economic Values	Oceania	Urban	Tertiary	554070122
Q107	Economic Values	Oceania	Urban	Lower Secondary	36071727
Q107	Economic Values	Oceania	Urban	Lower Secondary	554070488
Q107	Economic Values	Oceania	Urban	Lower Secondary	554070190
Q107	Economic Values	Oceania	Urban	Lower Secondary	36071116
Q107	Economic Values	Oceania	Urban	Lower Secondary	36070156
Q107	Economic Values	Oceania	Rural	Upper to Post Secondary	36071130
Q107	Economic Values	Oceania	Rural	Upper to Post Secondary	36070651
Q107	Economic Values	Oceania	Rural	Upper to Post Secondary	36070868
Q107	Economic Values	Oceania	Rural	Upper to Post Secondary	36070626
Q107	Economic Values	Oceania	Rural	Upper to Post Secondary	36070300
Q107	Economic Values	Oceania	Rural	Tertiary	36071781
Q107	Economic Values	Oceania	Rural	Tertiary	554070036
Q107	Economic Values	Oceania	Rural	Tertiary	36071441
Q107	Economic Values	Oceania	Rural	Tertiary	36071664
Q107	Economic Values	Oceania	Rural	Tertiary	554070017
Q108	Economic Values	Asia	Urban	Upper to Post Secondary	762070168
Q108	Economic Values	Asia	Urban	Upper to Post Secondary	702071786
Q108	Economic Values	Asia	Urban	Upper to Post Secondary	422070816
Q108	Economic Values	Asia	Urban	Upper to Post Secondary	792071148
Q108	Economic Values	Asia	Urban	Upper to Post Secondary	446070892
Q108	Economic Values	Asia	Urban	Primary or No Education	344070597
Q108	Economic Values	Asia	Urban	Primary or No Education	792071707
Q108	Economic Values	Asia	Urban	Primary or No Education	446070048
Q108	Economic Values	Asia	Urban	Primary or No Education	344070103
Q108	Economic Values	Asia	Urban	Primary or No Education	792070242
Q108	Economic Values	Asia	Urban	Tertiary	392071005
Q108	Economic Values	Asia	Urban	Tertiary	410070291
Q108	Economic Values	Asia	Urban	Tertiary	608070489
Q108	Economic Values	Asia	Urban	Tertiary	400071127
Q108	Economic Values	Asia	Urban	Tertiary	458070456
Q108	Economic Values	Asia	Urban	Lower Secondary	360071281
Q108	Economic Values	Asia	Urban	Lower Secondary	368070664
Q108	Economic Values	Asia	Urban	Lower Secondary	446070736
Q108	Economic Values	Asia	Urban	Lower Secondary	156072304
Q108	Economic Values	Asia	Urban	Lower Secondary	344071186
Q108	Economic Values	Asia	Rural	Upper to Post Secondary	586071900
Q108	Economic Values	Asia	Rural	Upper to Post Secondary	360072677
Q108	Economic Values	Asia	Rural	Upper to Post Secondary	496071605
Q108	Economic Values	Asia	Rural	Upper to Post Secondary	704070243
Q108	Economic Values	Asia	Rural	Upper to Post Secondary	50070605
Q108	Economic Values	Asia	Rural	Primary or No Education	156071243
Q108	Economic Values	Asia	Rural	Primary or No Education	360071761
Q108	Economic Values	Asia	Rural	Primary or No Education	360071633
Q108	Economic Values	Asia	Rural	Primary or No Education	764070393
Q108	Economic Values	Asia	Rural	Primary or No Education	608070313
Q108	Economic Values	Asia	Rural	Tertiary	368070492
Q108	Economic Values	Asia	Rural	Tertiary	364072553
Q108	Economic Values	Asia	Rural	Tertiary	104070215
Q108	Economic Values	Asia	Rural	Tertiary	762070413
Q108	Economic Values	Asia	Rural	Tertiary	422070144
Q108	Economic Values	Asia	Rural	Lower Secondary	458071101
Q108	Economic Values	Asia	Rural	Lower Secondary	50071120
Q108	Economic Values	Asia	Rural	Lower Secondary	608070912
Q108	Economic Values	Asia	Rural	Lower Secondary	704071007
Q108	Economic Values	Asia	Rural	Lower Secondary	458070157
Q108	Economic Values	Europe	Urban	Upper to Post Secondary	688070144
Q108	Economic Values	Europe	Urban	Upper to Post Secondary	276070488
Q108	Economic Values	Europe	Urban	Upper to Post Secondary	276070762
Q108	Economic Values	Europe	Urban	Upper to Post Secondary	804070380
Q108	Economic Values	Europe	Urban	Upper to Post Secondary	51070273
Q108	Economic Values	Europe	Urban	Primary or No Education	196070830
Q108	Economic Values	Europe	Urban	Primary or No Education	909070330
Q108	Economic Values	Europe	Urban	Primary or No Education	276071396
Q108	Economic Values	Europe	Urban	Primary or No Education	300070738
Q108	Economic Values	Europe	Urban	Primary or No Education	642070127
Q108	Economic Values	Europe	Urban	Tertiary	826071466
Q108	Economic Values	Europe	Urban	Tertiary	642070899
Q108	Economic Values	Europe	Urban	Tertiary	688070062
Q108	Economic Values	Europe	Urban	Tertiary	826070182
Q108	Economic Values	Europe	Urban	Tertiary	196070764
Q108	Economic Values	Europe	Urban	Lower Secondary	642071207
Q108	Economic Values	Europe	Urban	Lower Secondary	203071113
Q108	Economic Values	Europe	Urban	Lower Secondary	703070360
Q108	Economic Values	Europe	Urban	Lower Secondary	203070813
Q108	Economic Values	Europe	Urban	Lower Secondary	703070806
Q108	Economic Values	Europe	Rural	Upper to Post Secondary	826070260
Q108	Economic Values	Europe	Rural	Upper to Post Secondary	51070558
Q108	Economic Values	Europe	Rural	Upper to Post Secondary	826070405
Q108	Economic Values	Europe	Rural	Upper to Post Secondary	528070409
Q108	Economic Values	Europe	Rural	Upper to Post Secondary	642070506
Q108	Economic Values	Europe	Rural	Primary or No Education	300071130
Q108	Economic Values	Europe	Rural	Primary or No Education	642070063
Q108	Economic Values	Europe	Rural	Primary or No Education	300071080
Q108	Economic Values	Europe	Rural	Primary or No Education	196070435
Q108	Economic Values	Europe	Rural	Primary or No Education	642070964
Q108	Economic Values	Europe	Rural	Tertiary	643071285
Q108	Economic Values	Europe	Rural	Tertiary	300070837
Q108	Economic Values	Europe	Rural	Tertiary	826070951
Q108	Economic Values	Europe	Rural	Tertiary	196070866
Q108	Economic Values	Europe	Rural	Tertiary	196070317
Q108	Economic Values	Europe	Rural	Lower Secondary	703070927
Q108	Economic Values	Europe	Rural	Lower Secondary	826072423
Q108	Economic Values	Europe	Rural	Lower Secondary	642070919
Q108	Economic Values	Europe	Rural	Lower Secondary	703070362
Q108	Economic Values	Europe	Rural	Lower Secondary	703070693
Q108	Economic Values	South America	Urban	Upper to Post Secondary	152070342
Q108	Economic Values	South America	Urban	Upper to Post Secondary	76070136
Q108	Economic Values	South America	Urban	Upper to Post Secondary	604070044
Q108	Economic Values	South America	Urban	Upper to Post Secondary	68070563
Q108	Economic Values	South America	Urban	Upper to Post Secondary	32070170
Q108	Economic Values	South America	Urban	Primary or No Education	862070238
Q108	Economic Values	South America	Urban	Primary or No Education	170079244
Q108	Economic Values	South America	Urban	Primary or No Education	32070433
Q108	Economic Values	South America	Urban	Primary or No Education	218070360
Q108	Economic Values	South America	Urban	Primary or No Education	76071440
Q108	Economic Values	South America	Urban	Tertiary	76071819
Q108	Economic Values	South America	Urban	Tertiary	76071412
Q108	Economic Values	South America	Urban	Tertiary	862070275
Q108	Economic Values	South America	Urban	Tertiary	68072002
Q108	Economic Values	South America	Urban	Tertiary	170071009
Q108	Economic Values	South America	Urban	Lower Secondary	68071155
Q108	Economic Values	South America	Urban	Lower Secondary	604071022
Q108	Economic Values	South America	Urban	Lower Secondary	32070361
Q108	Economic Values	South America	Urban	Lower Secondary	218070576
Q108	Economic Values	South America	Urban	Lower Secondary	218070128
Q108	Economic Values	South America	Rural	Upper to Post Secondary	32070936
Q108	Economic Values	South America	Rural	Upper to Post Secondary	604070677
Q108	Economic Values	South America	Rural	Upper to Post Secondary	218070048
Q108	Economic Values	South America	Rural	Upper to Post Secondary	604071365
Q108	Economic Values	South America	Rural	Upper to Post Secondary	170074578
Q108	Economic Values	South America	Rural	Primary or No Education	32070932
Q108	Economic Values	South America	Rural	Primary or No Education	68070255
Q108	Economic Values	South America	Rural	Primary or No Education	218070602
Q108	Economic Values	South America	Rural	Primary or No Education	76071536
Q108	Economic Values	South America	Rural	Primary or No Education	76071368
Q108	Economic Values	South America	Rural	Tertiary	68071692
Q108	Economic Values	South America	Rural	Tertiary	76070764
Q108	Economic Values	South America	Rural	Tertiary	604070681
Q108	Economic Values	South America	Rural	Tertiary	68070308
Q108	Economic Values	South America	Rural	Tertiary	76070252
Q108	Economic Values	South America	Rural	Lower Secondary	76071763
Q108	Economic Values	South America	Rural	Lower Secondary	152070858
Q108	Economic Values	South America	Rural	Lower Secondary	170074376
Q108	Economic Values	South America	Rural	Lower Secondary	76071779
Q108	Economic Values	South America	Rural	Lower Secondary	68070245
Q108	Economic Values	Africa	Urban	Upper to Post Secondary	404070646
Q108	Economic Values	Africa	Urban	Upper to Post Secondary	716071060
Q108	Economic Values	Africa	Urban	Upper to Post Secondary	404070236
Q108	Economic Values	Africa	Urban	Upper to Post Secondary	434070075
Q108	Economic Values	Africa	Urban	Upper to Post Secondary	404070717
Q108	Economic Values	Africa	Urban	Primary or No Education	504070670
Q108	Economic Values	Africa	Urban	Primary or No Education	504070823
Q108	Economic Values	Africa	Urban	Primary or No Education	504070652
Q108	Economic Values	Africa	Urban	Primary or No Education	504070635
Q108	Economic Values	Africa	Urban	Primary or No Education	231071038
Q108	Economic Values	Africa	Urban	Tertiary	434071120
Q108	Economic Values	Africa	Urban	Tertiary	404070552
Q108	Economic Values	Africa	Urban	Tertiary	434070499
Q108	Economic Values	Africa	Urban	Tertiary	434070684
Q108	Economic Values	Africa	Urban	Tertiary	716070619
Q108	Economic Values	Africa	Urban	Lower Secondary	566070620
Q108	Economic Values	Africa	Urban	Lower Secondary	504070329
Q108	Economic Values	Africa	Urban	Lower Secondary	716070062
Q108	Economic Values	Africa	Urban	Lower Secondary	788071060
Q108	Economic Values	Africa	Urban	Lower Secondary	788070378
Q108	Economic Values	Africa	Rural	Upper to Post Secondary	231070315
Q108	Economic Values	Africa	Rural	Upper to Post Secondary	818070057
Q108	Economic Values	Africa	Rural	Upper to Post Secondary	788070971
Q108	Economic Values	Africa	Rural	Upper to Post Secondary	788070383
Q108	Economic Values	Africa	Rural	Upper to Post Secondary	231070434
Q108	Economic Values	Africa	Rural	Primary or No Education	231070408
Q108	Economic Values	Africa	Rural	Primary or No Education	231070943
Q108	Economic Values	Africa	Rural	Primary or No Education	231070280
Q108	Economic Values	Africa	Rural	Primary or No Education	231070291
Q108	Economic Values	Africa	Rural	Primary or No Education	231070342
Q108	Economic Values	Africa	Rural	Tertiary	434070003
Q108	Economic Values	Africa	Rural	Tertiary	231070579
Q108	Economic Values	Africa	Rural	Tertiary	504070103
Q108	Economic Values	Africa	Rural	Tertiary	231070373
Q108	Economic Values	Africa	Rural	Tertiary	231070716
Q108	Economic Values	Africa	Rural	Lower Secondary	716071163
Q108	Economic Values	Africa	Rural	Lower Secondary	566070897
Q108	Economic Values	Africa	Rural	Lower Secondary	404070641
Q108	Economic Values	Africa	Rural	Lower Secondary	716070371
Q108	Economic Values	Africa	Rural	Lower Secondary	231070472
Q108	Economic Values	North America	Urban	Upper to Post Secondary	484070794
Q108	Economic Values	North America	Urban	Upper to Post Secondary	124075146
Q108	Economic Values	North America	Urban	Upper to Post Secondary	124072774
Q108	Economic Values	North America	Urban	Upper to Post Secondary	124073244
Q108	Economic Values	North America	Urban	Upper to Post Secondary	630070488
Q108	Economic Values	North America	Urban	Primary or No Education	320070472
Q108	Economic Values	North America	Urban	Primary or No Education	484070006
Q108	Economic Values	North America	Urban	Primary or No Education	484071174
Q108	Economic Values	North America	Urban	Primary or No Education	630070788
Q108	Economic Values	North America	Urban	Primary or No Education	484070446
Q108	Economic Values	North America	Urban	Tertiary	124072768
Q108	Economic Values	North America	Urban	Tertiary	320070384
Q108	Economic Values	North America	Urban	Tertiary	630070813
Q108	Economic Values	North America	Urban	Tertiary	320070378
Q108	Economic Values	North America	Urban	Tertiary	840073273
Q108	Economic Values	North America	Urban	Lower Secondary	484070685
Q108	Economic Values	North America	Urban	Lower Secondary	558070556
Q108	Economic Values	North America	Urban	Lower Secondary	558070117
Q108	Economic Values	North America	Urban	Lower Secondary	558070128
Q108	Economic Values	North America	Urban	Lower Secondary	558070489
Q108	Economic Values	North America	Rural	Upper to Post Secondary	484070679
Q108	Economic Values	North America	Rural	Upper to Post Secondary	484070769
Q108	Economic Values	North America	Rural	Upper to Post Secondary	558070996
Q108	Economic Values	North America	Rural	Upper to Post Secondary	484071389
Q108	Economic Values	North America	Rural	Upper to Post Secondary	124071721
Q108	Economic Values	North America	Rural	Primary or No Education	484071730
Q108	Economic Values	North America	Rural	Primary or No Education	558071124
Q108	Economic Values	North America	Rural	Primary or No Education	484070258
Q108	Economic Values	North America	Rural	Primary or No Education	484070523
Q108	Economic Values	North America	Rural	Primary or No Education	124070432
Q108	Economic Values	North America	Rural	Tertiary	124075968
Q108	Economic Values	North America	Rural	Tertiary	558070889
Q108	Economic Values	North America	Rural	Tertiary	124070803
Q108	Economic Values	North America	Rural	Tertiary	124071839
Q108	Economic Values	North America	Rural	Tertiary	124073543
Q108	Economic Values	North America	Rural	Lower Secondary	558071011
Q108	Economic Values	North America	Rural	Lower Secondary	558070265
Q108	Economic Values	North America	Rural	Lower Secondary	124075490
Q108	Economic Values	North America	Rural	Lower Secondary	558070937
Q108	Economic Values	North America	Rural	Lower Secondary	558070931
Q108	Economic Values	Oceania	Urban	Upper to Post Secondary	554071024
Q108	Economic Values	Oceania	Urban	Upper to Post Secondary	36070439
Q108	Economic Values	Oceania	Urban	Upper to Post Secondary	36070163
Q108	Economic Values	Oceania	Urban	Upper to Post Secondary	554070359
Q108	Economic Values	Oceania	Urban	Upper to Post Secondary	554070171
Q108	Economic Values	Oceania	Urban	Primary or No Education	554070133
Q108	Economic Values	Oceania	Urban	Primary or No Education	36070409
Q108	Economic Values	Oceania	Urban	Primary or No Education	36070815
Q108	Economic Values	Oceania	Urban	Primary or No Education	36070923
Q108	Economic Values	Oceania	Urban	Primary or No Education	36071455
Q108	Economic Values	Oceania	Urban	Tertiary	36070148
Q108	Economic Values	Oceania	Urban	Tertiary	36070224
Q108	Economic Values	Oceania	Urban	Tertiary	36071084
Q108	Economic Values	Oceania	Urban	Tertiary	36071516
